fecha,sku_id,nombre_producto,categoria,plataforma,unidades_vendidas,precio_venta,pvp_base,coste_unitario,margen_bruto,descuento_pct,promocion_activa,stock_disponible,precio_decathlon,precio_ortoweb,precio_medicalexpo,precio_comp_min,precio_comp_avg,precio_comp_max,dia_semana,mes,semana_anio,es_festivo,es_blackfriday,es_navidad,ingreso_estimado,margen_estimado_eur,var_precio_comp_min_7d,alerta_bajada_competidor,ventas_lag_1,ventas_lag_7,ventas_lag_30,ventas_media_7d,ventas_media_30d,ratio_precio_mercado,diferencia_precio_min,diferencia_precio_avg
2023-02-26,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,142.14,149.9,62.0,80.14,0.052,1,93,123.12,157.02,142.28,123.12,140.81,157.02,6,2,8,0,0,0,994.98,560.98,-0.0992,1,1.0,7.0,17.0,4.29,3.92,1.0094,19.02,1.33
2023-02-27,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,4,142.14,149.9,62.0,80.14,0.052,1,89,122.76,157.77,134.39,122.76,138.31,157.77,0,2,9,0,0,0,1705.68,961.68,-0.2654,1,7.0,7.0,6.0,4.43,3.89,1.0277,19.38,3.83
2023-02-28,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,142.14,149.9,62.0,80.14,0.052,1,87,125.54,153.25,134.19,125.54,137.66,153.25,1,2,9,0,0,0,994.98,560.98,-0.2103,1,12.0,5.0,4.0,4.57,3.89,1.0325,16.6,4.48
2023-03-01,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,4,142.14,149.9,62.0,80.14,0.052,1,83,131.78,137.21,141.73,131.78,136.91,141.73,2,3,9,0,0,0,426.42,240.42,-0.0919,1,7.0,1.0,8.0,4.0,3.83,1.0382,10.36,5.23
2023-03-02,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,4,142.14,149.9,62.0,80.14,0.052,1,79,122.87,139.89,150.42,122.87,137.73,150.42,3,3,9,0,0,0,710.7,400.7,-0.1716,1,3.0,6.0,8.0,4.0,3.83,1.032,19.27,4.41
2023-03-03,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,5,142.14,149.9,62.0,80.14,0.052,1,74,149.68,134.04,132.37,132.37,138.7,149.68,4,3,9,0,0,0,1137.12,641.12,-0.0739,1,5.0,6.0,9.0,3.86,3.83,1.0248,9.77,3.44
2023-03-04,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,5,142.14,149.9,62.0,80.14,0.052,1,69,148.39,149.72,154.97,148.39,151.03,154.97,5,3,9,0,0,0,426.42,240.42,-0.0564,1,8.0,1.0,5.0,3.86,3.67,0.9411,-6.25,-8.89
2023-03-05,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,154.5,149.9,62.0,92.5,0.0,0,66,126.16,149.1,148.12,126.16,141.13,149.1,6,3,9,0,0,0,772.5,462.5,-0.1555,1,3.0,7.0,9.0,3.86,3.63,1.0947,28.34,13.37
2023-03-06,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,154.5,149.9,62.0,92.5,0.0,0,64,149.15,142.32,142.1,142.1,144.52,149.15,0,3,10,0,0,0,772.5,462.5,-0.0807,1,5.0,12.0,6.0,3.86,3.63,1.0691,12.4,9.98
2023-03-07,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,154.5,149.9,62.0,92.5,0.0,0,63,144.25,135.17,132.6,132.6,137.34,144.25,1,3,10,0,0,0,927.0,555.0,-0.0506,1,5.0,7.0,7.0,3.57,3.67,1.1249,21.9,17.16
2023-03-08,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,0,154.5,149.9,62.0,92.5,0.0,0,63,128.15,149.72,149.98,128.15,142.62,149.98,2,3,10,0,0,0,618.0,370.0,-0.2209,1,6.0,3.0,8.0,3.43,3.63,1.0833,26.35,11.88
2023-03-09,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,154.5,149.9,62.0,92.5,0.0,0,61,147.87,146.41,142.97,142.97,145.75,147.87,3,3,10,0,0,0,772.5,462.5,-0.0108,0,4.0,5.0,7.0,2.86,3.37,1.06,11.53,8.75
2023-03-10,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,154.5,149.9,62.0,92.5,0.0,0,60,124.15,161.8,135.5,124.15,140.48,161.8,4,3,10,0,0,0,463.5,277.5,-0.1835,1,5.0,8.0,7.0,2.57,3.3,1.0998,30.35,14.02
2023-03-11,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,154.5,149.9,62.0,92.5,0.0,0,58,139.69,134.62,128.82,128.82,134.38,139.69,5,3,10,0,0,0,154.5,92.5,-0.1366,1,3.0,3.0,10.0,2.0,3.23,1.1497,25.68,20.12
2023-03-12,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,5,154.5,149.9,62.0,92.5,0.0,0,53,136.86,157.36,130.64,130.64,141.62,157.36,6,3,10,0,0,0,1081.5,647.5,-0.1493,1,1.0,5.0,10.0,1.57,3.2,1.0909,23.86,12.88
2023-03-13,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,5,154.5,149.9,62.0,92.5,0.0,0,48,140.05,138.87,137.78,137.78,138.9,140.05,0,3,11,0,0,0,927.0,555.0,-0.0279,0,7.0,5.0,9.0,1.86,3.27,1.1123,16.72,15.6
2023-03-14,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,154.5,149.9,62.0,92.5,0.0,0,45,132.07,154.97,139.77,132.07,142.27,154.97,1,3,11,0,0,0,463.5,277.5,-0.1983,1,6.0,6.0,3.0,2.29,3.37,1.086,22.43,12.23
2023-03-15,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,154.5,149.9,62.0,92.5,0.0,0,175,120.13,155.7,142.3,120.13,139.38,155.7,2,3,11,0,0,0,927.0,555.0,-0.1894,1,3.0,4.0,7.0,2.57,3.43,1.1085,34.37,15.12
2023-03-16,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,4,154.5,149.9,62.0,92.5,0.0,0,171,148.14,160.03,138.19,138.19,148.79,160.03,3,3,11,0,0,0,618.0,370.0,-0.083,1,6.0,5.0,12.0,2.86,3.37,1.0384,16.31,5.71
2023-03-17,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,154.5,149.9,62.0,92.5,0.0,0,170,133.74,147.67,131.3,131.3,137.57,147.67,4,3,11,0,0,0,309.0,185.0,-0.2077,1,4.0,3.0,4.0,3.14,3.37,1.1231,23.2,16.93
2023-03-18,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,154.5,149.9,62.0,92.5,0.0,0,168,143.58,157.66,151.74,143.58,150.99,157.66,5,3,11,0,0,0,618.0,370.0,-0.0785,1,2.0,1.0,10.0,3.14,3.23,1.0232,10.92,3.51
2023-03-19,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,154.5,149.9,62.0,92.5,0.0,0,167,128.84,136.67,139.13,128.84,134.88,139.13,6,3,11,0,0,0,463.5,277.5,-0.1473,1,4.0,7.0,7.0,3.14,3.23,1.1455,25.66,19.62
2023-03-20,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,4,154.5,149.9,62.0,92.5,0.0,0,163,127.87,141.07,132.58,127.87,133.84,141.07,0,3,12,0,0,0,1081.5,647.5,-0.1216,1,3.0,6.0,4.0,2.57,3.07,1.1544,26.63,20.66
2023-03-21,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,0,154.5,149.9,62.0,92.5,0.0,0,163,129.17,159.69,153.58,129.17,147.48,159.69,1,3,12,0,0,0,463.5,277.5,-0.0638,1,7.0,3.0,7.0,2.43,3.17,1.0476,25.33,7.02
2023-03-22,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,10,154.5,149.9,62.0,92.5,0.0,0,153,135.17,149.92,154.88,135.17,146.66,154.88,2,3,12,0,0,0,0.0,0.0,0.0229,0,3.0,6.0,7.0,2.0,3.1,1.0535,19.33,7.84
2023-03-23,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,4,154.5,149.9,62.0,92.5,0.0,0,149,126.89,157.04,141.73,126.89,141.89,157.04,3,3,12,0,0,0,463.5,277.5,-0.1645,1,0.0,4.0,5.0,3.14,3.33,1.0889,27.61,12.61
2023-03-24,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,154.5,149.9,62.0,92.5,0.0,0,146,141.06,142.01,142.13,141.06,141.73,142.13,4,3,12,0,0,0,463.5,277.5,-0.094,1,3.0,2.0,1.0,3.14,3.27,1.0901,13.44,12.77
2023-03-25,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,154.5,149.9,62.0,92.5,0.0,0,144,135.91,140.77,139.6,135.91,138.76,140.77,5,3,12,0,0,0,772.5,462.5,-0.069,1,3.0,4.0,6.0,3.43,3.23,1.1134,18.59,15.74
2023-03-26,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,144.72,149.9,62.0,82.72,0.035,0,142,129.92,141.22,153.39,129.92,141.51,153.39,6,3,12,0,0,0,578.88,330.88,-0.1362,1,5.0,3.0,6.0,3.43,3.13,1.0227,14.8,3.21
2023-03-27,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,0,144.72,149.9,62.0,82.72,0.035,0,142,125.54,140.93,137.86,125.54,134.78,140.93,0,3,13,0,0,0,1302.48,744.48,-0.0492,0,4.0,7.0,1.0,3.57,3.03,1.0737,19.18,9.94
2023-03-28,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,144.72,149.9,62.0,82.72,0.035,0,140,132.92,149.81,138.1,132.92,140.28,149.81,1,3,13,0,0,0,1013.04,579.04,-0.0773,1,9.0,3.0,7.0,3.0,2.87,1.0317,11.8,4.44
2023-03-29,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,4,144.72,149.9,62.0,82.72,0.035,0,136,126.99,138.58,143.58,126.99,136.38,143.58,2,3,13,0,0,0,1013.04,579.04,-0.0414,0,7.0,0.0,12.0,3.29,2.83,1.0612,17.73,8.34
2023-03-30,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,144.72,149.9,62.0,82.72,0.035,0,134,123.8,156.09,148.85,123.8,142.91,156.09,3,3,13,0,0,0,723.6,413.6,-0.0953,1,7.0,3.0,7.0,2.43,2.83,1.0127,20.92,1.81
2023-03-31,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,144.72,149.9,62.0,82.72,0.035,0,132,131.37,154.94,132.61,131.37,139.64,154.94,4,3,13,0,0,0,1013.04,579.04,-0.0094,0,5.0,3.0,3.0,2.14,2.83,1.0364,13.35,5.08
2023-04-01,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,144.72,149.9,62.0,82.72,0.035,0,131,136.34,134.94,152.79,134.94,141.36,152.79,5,4,13,0,0,0,1013.04,579.04,-0.0939,1,7.0,5.0,5.0,2.0,2.77,1.0238,9.78,3.36
2023-04-02,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,144.72,149.9,62.0,82.72,0.035,0,130,134.96,158.01,135.95,134.96,142.97,158.01,6,4,13,0,0,0,144.72,82.72,-0.0219,0,7.0,4.0,8.0,1.86,2.67,1.0122,9.76,1.75
2023-04-03,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,144.72,149.9,62.0,82.72,0.035,0,128,123.68,142.37,148.37,123.68,138.14,148.37,0,4,14,0,0,0,1591.92,909.92,-0.2398,1,1.0,9.0,3.0,1.71,2.53,1.0476,21.04,6.58
2023-04-04,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,144.72,149.9,62.0,82.72,0.035,0,126,141.55,159.35,135.17,135.17,145.36,159.35,1,4,14,0,0,0,868.32,496.32,0.0093,0,11.0,7.0,5.0,2.0,2.43,0.9956,9.55,-0.64
2023-04-05,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,144.72,149.9,62.0,82.72,0.035,0,123,137.73,134.0,153.77,134.0,141.83,153.77,2,4,14,0,0,0,723.6,413.6,-0.1027,1,6.0,7.0,5.0,2.0,2.4,1.0204,10.72,2.89
2023-04-06,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,144.72,149.9,62.0,82.72,0.035,0,120,123.43,149.92,131.65,123.43,135.0,149.92,3,4,14,0,0,0,1302.48,744.48,-0.1755,1,5.0,5.0,6.0,1.86,2.43,1.072,21.29,9.72
2023-04-07,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,144.72,149.9,62.0,82.72,0.035,0,118,123.41,150.25,133.85,123.41,135.84,150.25,4,4,14,0,0,0,434.16,248.16,-0.1576,1,9.0,7.0,4.0,2.0,2.5,1.0654,21.31,8.88
2023-04-08,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,144.72,149.9,62.0,82.72,0.035,0,117,147.8,148.93,129.78,129.78,142.17,148.93,5,4,14,0,0,0,1157.76,661.76,-0.0723,1,3.0,7.0,5.0,2.0,2.57,1.0179,14.94,2.55
2023-04-09,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,144.72,149.9,62.0,82.72,0.035,0,114,144.19,152.67,145.12,144.19,147.33,152.67,6,4,14,0,0,0,144.72,82.72,0.0692,0,8.0,1.0,3.0,2.0,2.53,0.9823,0.53,-2.61
2023-04-10,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,4,144.72,149.9,62.0,82.72,0.035,0,110,120.71,134.28,145.55,120.71,133.51,145.55,0,4,15,0,0,0,723.6,413.6,-0.1748,1,1.0,11.0,1.0,2.29,2.6,1.084,24.01,11.21
2023-04-11,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,6,144.72,149.9,62.0,82.72,0.035,0,104,124.97,160.34,150.23,124.97,145.18,160.34,1,4,15,0,0,0,1591.92,909.92,-0.0601,1,5.0,6.0,7.0,2.57,2.67,0.9968,19.75,-0.46
2023-04-12,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,144.72,149.9,62.0,82.72,0.035,0,102,132.39,159.09,137.64,132.39,143.04,159.09,2,4,15,0,0,0,1157.76,661.76,-0.09,1,11.0,5.0,6.0,3.14,2.7,1.0117,12.33,1.68
2023-04-13,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,144.72,149.9,62.0,82.72,0.035,0,99,120.44,154.44,141.43,120.44,138.77,154.44,3,4,15,0,0,0,1302.48,744.48,-0.1843,1,8.0,9.0,3.0,3.0,2.6,1.0429,24.28,5.95
2023-04-14,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,4,144.72,149.9,62.0,82.72,0.035,0,95,126.86,136.38,145.72,126.86,136.32,145.72,4,4,15,0,0,0,434.16,248.16,-0.1867,1,9.0,3.0,6.0,3.0,2.6,1.0616,17.86,8.4
2023-04-15,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,144.72,149.9,62.0,82.72,0.035,0,94,120.13,157.78,127.8,120.13,135.24,157.78,5,4,15,0,0,0,289.44,165.44,-0.1869,1,3.0,8.0,4.0,3.29,2.67,1.0701,24.59,9.48
2023-04-16,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,144.72,149.9,62.0,82.72,0.035,0,91,124.5,144.87,130.88,124.5,133.42,144.87,6,4,15,0,0,0,723.6,413.6,-0.1811,1,2.0,1.0,2.0,3.29,2.57,1.0847,20.22,11.3
2023-04-17,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,4,144.72,149.9,62.0,82.72,0.035,0,87,120.65,146.9,155.26,120.65,140.94,155.26,0,4,16,0,0,0,434.16,248.16,-0.1923,1,5.0,5.0,4.0,3.29,2.63,1.0268,24.07,3.78
2023-04-18,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,6,156.86,149.9,62.0,94.86,0.0,0,81,126.79,151.22,143.97,126.79,140.66,151.22,1,4,16,0,0,0,313.72,189.72,-0.1938,1,3.0,11.0,3.0,3.29,2.7,1.1152,30.07,16.2
2023-04-19,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,156.86,149.9,62.0,94.86,0.0,0,78,141.68,149.07,132.59,132.59,141.11,149.07,2,4,16,0,0,0,784.3,474.3,-0.0084,0,2.0,8.0,7.0,3.29,2.87,1.1116,24.27,15.75
2023-04-20,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,156.86,149.9,62.0,94.86,0.0,0,77,123.45,157.71,127.6,123.45,136.25,157.71,3,4,16,0,0,0,627.44,379.44,-0.1564,1,5.0,9.0,3.0,3.43,2.83,1.1513,33.41,20.61
2023-04-21,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,4,156.86,149.9,62.0,94.86,0.0,0,73,145.47,153.31,128.37,128.37,142.38,153.31,4,4,16,0,0,0,627.44,379.44,-0.2004,1,4.0,3.0,0.0,3.14,2.87,1.1017,28.49,14.48
2023-04-22,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,156.86,149.9,62.0,94.86,0.0,0,72,145.98,161.23,138.4,138.4,148.54,161.23,5,4,16,0,0,0,156.86,94.86,0.0061,0,4.0,2.0,3.0,3.14,2.67,1.056,18.46,8.32
2023-04-23,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,156.86,149.9,62.0,94.86,0.0,0,71,135.8,160.19,151.72,135.8,149.24,160.19,6,4,16,0,0,0,156.86,94.86,-0.0769,1,1.0,5.0,3.0,3.14,2.57,1.0511,21.06,7.62
2023-04-24,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,156.86,149.9,62.0,94.86,0.0,0,69,141.71,139.12,128.44,128.44,136.42,141.71,0,4,17,0,0,0,1725.46,1043.46,-0.0698,1,1.0,3.0,5.0,2.86,2.5,1.1498,28.42,20.44
2023-04-25,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,156.35,149.9,62.0,94.35,0.0,0,66,136.0,141.42,152.52,136.0,143.31,152.52,1,4,17,0,0,0,312.7,188.7,-0.148,1,11.0,2.0,4.0,2.57,2.5,1.091,20.35,13.04
2023-04-26,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,5,156.35,149.9,62.0,94.35,0.0,0,61,127.46,158.24,130.53,127.46,138.74,158.24,2,4,17,0,0,0,1250.8,754.8,-0.0999,1,2.0,5.0,9.0,2.14,2.53,1.1269,28.89,17.61
2023-04-27,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,156.35,149.9,62.0,94.35,0.0,0,58,136.86,148.28,157.2,136.86,147.45,157.2,3,4,17,0,0,0,781.75,471.75,0.0306,0,8.0,4.0,7.0,2.43,2.7,1.0604,19.49,8.9
2023-04-28,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,156.35,149.9,62.0,94.35,0.0,0,57,124.61,139.66,130.48,124.61,131.58,139.66,4,4,17,0,0,0,1094.45,660.45,-0.1627,1,5.0,4.0,7.0,2.71,2.73,1.1883,31.74,24.77
2023-04-29,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,4,156.35,149.9,62.0,94.35,0.0,0,53,141.6,158.65,144.96,141.6,148.4,158.65,5,4,17,0,0,0,312.7,188.7,-0.0084,0,7.0,1.0,5.0,2.29,2.63,1.0536,14.75,7.95
2023-04-30,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,156.35,149.9,62.0,94.35,0.0,0,51,130.76,147.59,156.18,130.76,144.84,156.18,6,4,17,0,0,0,1250.8,754.8,-0.0666,1,2.0,1.0,7.0,2.71,2.7,1.0795,25.59,11.51
2023-05-01,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,4,156.35,149.9,62.0,94.35,0.0,0,47,131.39,149.97,139.96,131.39,140.44,149.97,0,5,18,0,0,0,469.05,283.05,-0.0556,1,8.0,11.0,7.0,2.86,2.7,1.1133,24.96,15.91
2023-05-02,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,156.35,149.9,62.0,94.35,0.0,0,46,126.26,131.92,145.3,126.26,134.49,145.3,1,5,18,0,0,0,781.75,471.75,-0.0423,0,3.0,2.0,1.0,3.14,2.8,1.1625,30.09,21.86
2023-05-03,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,5,156.35,149.9,62.0,94.35,0.0,0,173,128.92,132.26,156.07,128.92,139.08,156.07,2,5,18,0,0,0,625.4,377.4,-0.1167,1,5.0,8.0,11.0,2.86,2.8,1.1242,27.43,17.27
2023-05-04,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,156.35,149.9,62.0,94.35,0.0,0,172,142.53,139.91,132.52,132.52,138.32,142.53,3,5,18,0,0,0,1094.45,660.45,-0.0744,1,4.0,5.0,6.0,2.86,2.9,1.1303,23.83,18.03
2023-05-05,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,156.35,149.9,62.0,94.35,0.0,0,170,129.56,139.94,155.8,129.56,141.77,155.8,4,5,18,0,0,0,781.75,471.75,-0.0428,0,7.0,7.0,5.0,2.57,2.87,1.1028,26.79,14.58
2023-05-06,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,156.35,149.9,62.0,94.35,0.0,0,168,125.26,134.54,147.87,125.26,135.89,147.87,5,5,18,0,0,0,469.05,283.05,-0.2174,1,5.0,2.0,9.0,2.71,2.83,1.1506,31.09,20.46
2023-05-07,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,156.35,149.9,62.0,94.35,0.0,0,167,145.56,148.36,155.46,145.56,149.79,155.46,6,5,18,0,0,0,312.7,188.7,0.0216,0,3.0,8.0,3.0,2.43,2.8,1.0438,10.79,6.56
2023-05-08,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,156.35,149.9,62.0,94.35,0.0,0,166,133.24,144.31,152.31,133.24,143.29,152.31,0,5,19,0,0,0,469.05,283.05,-0.0233,0,2.0,3.0,8.0,2.29,2.77,1.0911,23.11,13.06
2023-05-09,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,150.23,149.9,62.0,88.23,0.0,0,163,126.66,146.92,142.9,126.66,138.83,146.92,1,5,19,0,0,0,600.92,352.92,-0.1425,1,3.0,5.0,1.0,1.86,2.77,1.0821,23.57,11.4
2023-05-10,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,150.23,149.9,62.0,88.23,0.0,0,160,126.28,146.78,139.29,126.28,137.45,146.78,2,5,19,0,0,0,1051.61,617.61,-0.1051,1,4.0,4.0,5.0,2.14,2.77,1.093,23.95,12.78
2023-05-11,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,150.23,149.9,62.0,88.23,0.0,0,159,135.63,153.9,141.01,135.63,143.51,153.9,3,5,19,0,0,0,901.38,529.38,-0.1096,1,7.0,7.0,11.0,1.86,2.73,1.0468,14.6,6.72
2023-05-12,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,150.23,149.9,62.0,88.23,0.0,0,156,126.19,157.32,128.23,126.19,137.25,157.32,4,5,19,0,0,0,1201.84,705.84,-0.2406,1,6.0,5.0,8.0,1.86,2.57,1.0946,24.04,12.98
2023-05-13,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,0,150.23,149.9,62.0,88.23,0.0,0,156,128.4,138.74,153.56,128.4,140.23,153.56,5,5,19,0,0,0,600.92,352.92,-0.074,1,8.0,3.0,9.0,2.0,2.6,1.0713,21.83,10.0
2023-05-14,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,150.23,149.9,62.0,88.23,0.0,0,154,145.73,142.58,132.21,132.21,140.17,145.73,6,5,19,0,0,0,150.23,88.23,-0.0698,1,4.0,2.0,3.0,1.71,2.5,1.0718,18.02,10.06
2023-05-15,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,150.23,149.9,62.0,88.23,0.0,0,153,141.33,146.34,153.94,141.33,147.2,153.94,0,5,20,0,0,0,1051.61,617.61,-0.1096,1,1.0,3.0,2.0,1.86,2.43,1.0206,8.9,3.03
2023-05-16,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,4,150.23,149.9,62.0,88.23,0.0,0,149,142.62,135.29,143.58,135.29,140.5,143.58,1,5,20,0,0,0,450.69,264.69,-0.0594,1,7.0,4.0,5.0,1.86,2.43,1.0693,14.94,9.73
2023-05-17,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,4,150.23,149.9,62.0,88.23,0.0,0,145,131.25,148.44,136.73,131.25,138.81,148.44,2,5,20,0,0,0,1051.61,617.61,-0.0635,1,3.0,7.0,3.0,2.0,2.47,1.0823,18.98,11.42
2023-05-18,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,4,150.23,149.9,62.0,88.23,0.0,0,141,144.93,152.74,139.7,139.7,145.79,152.74,3,5,20,0,0,0,1352.07,794.07,-0.1162,1,7.0,6.0,2.0,2.14,2.47,1.0305,10.53,4.44
2023-05-19,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,150.23,149.9,62.0,88.23,0.0,0,140,146.09,148.57,152.27,146.09,148.98,152.27,4,5,20,0,0,0,901.38,529.38,0.0412,0,9.0,8.0,5.0,2.57,2.4,1.0084,4.14,1.25
2023-05-20,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,150.23,149.9,62.0,88.23,0.0,0,137,137.6,133.44,147.46,133.44,139.5,147.46,5,5,20,0,0,0,600.92,352.92,-0.1163,1,6.0,4.0,4.0,2.29,2.33,1.0769,16.79,10.73
2023-05-21,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,2,150.23,149.9,62.0,88.23,0.0,0,135,148.26,136.98,141.74,136.98,142.33,148.26,6,5,20,0,0,0,600.92,352.92,-0.0317,0,4.0,1.0,4.0,2.71,2.4,1.0555,13.25,7.9
2023-05-22,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,4,150.23,149.9,62.0,88.23,0.0,0,131,123.5,152.75,156.34,123.5,144.2,156.34,0,5,21,0,0,0,600.92,352.92,-0.147,1,4.0,7.0,1.0,2.71,2.33,1.0418,26.73,6.03
2023-05-23,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,150.23,149.9,62.0,88.23,0.0,0,128,129.51,159.63,131.78,129.51,140.31,159.63,1,5,21,0,0,0,600.92,352.92,-0.0917,1,4.0,3.0,1.0,3.14,2.43,1.0707,20.72,9.92
2023-05-24,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,6,150.23,149.9,62.0,88.23,0.0,0,122,131.58,156.59,152.14,131.58,146.77,156.59,2,5,21,0,0,0,600.92,352.92,-0.0225,0,4.0,7.0,11.0,3.0,2.5,1.0236,18.65,3.46
2023-05-25,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,3,150.23,149.9,62.0,88.23,0.0,0,119,131.22,132.62,142.78,131.22,135.54,142.78,3,5,21,0,0,0,901.38,529.38,-0.0565,1,4.0,9.0,2.0,3.29,2.63,1.1084,19.01,14.69
2023-05-26,AND-002,Andador 4 ruedas con asiento plegable,Andadores,Shopify,1,150.23,149.9,62.0,88.23,0.0,0,118,126.33,149.57,131.07,126.33,135.66,149.57,4,5,21,0,0,0,300.46,176.46,-0.1916,1,6.0,6.0,8.0,3.14,2.63,1.1074,23.9,14.57
